date,category,sales,sales_capped
2025-01-03,Home & Garden,728.71,728.71
2025-01-04,Home & Garden,1079.34,1079.34
2025-01-05,Home & Garden,1097.4,1097.4
2025-01-06,Home & Garden,829.31,829.31
2025-01-07,Home & Garden,1040.17,1040.17
2025-01-08,Home & Garden,972.31,972.31
2025-01-09,Home & Garden,954.48,954.48
2025-01-10,Home & Garden,895.47,895.47
2025-01-11,Home & Garden,1123.39,1123.39
2025-01-12,Home & Garden,1145.95,1145.95
2025-01-13,Home & Garden,937.78,937.78
2025-01-14,Home & Garden,869.93,869.93
2025-01-15,Home & Garden,922.04,922.04
2025-01-16,Home & Garden,919.22,919.22
2025-01-17,Home & Garden,929.35,929.35
2025-01-18,Home & Garden,1037.53,1037.53
2025-01-19,Home & Garden,1116.06,1116.06
2025-01-20,Home & Garden,913.43,913.43
2025-01-21,Home & Garden,927.77,927.77
2025-01-22,Home & Garden,926.03,926.03
2025-01-23,Home & Garden,828.18,828.18
2025-01-24,Home & Garden,965.71,965.71
2025-01-25,Home & Garden,1146.91,1146.91
2025-01-26,Home & Garden,1021.92,1021.92
2025-01-27,Home & Garden,909.27,909.27
2025-01-28,Home & Garden,864.08,864.08
2025-01-29,Home & Garden,887.89,887.89
2025-01-30,Home & Garden,974.92,974.92
2025-01-31,Home & Garden,946.58,946.58
2025-02-01,Home & Garden,1220.09,1220.09
2025-02-02,Home & Garden,1106.75,1106.75
2025-02-03,Home & Garden,847.28,847.28
2025-02-04,Home & Garden,920.76,920.76
2025-02-05,Home & Garden,767.47,767.47
2025-02-06,Home & Garden,1019.7,1019.7
2025-02-07,Home & Garden,928.27,928.27
2025-02-08,Home & Garden,1124.67,1124.67
2025-02-09,Home & Garden,1106.29,1106.29
2025-02-10,Home & Garden,860.04,860.04
2025-02-11,Home & Garden,903.21,903.21
2025-02-12,Home & Garden,862.78,862.78
2025-02-13,Home & Garden,878.4,878.4
2025-02-14,Home & Garden,927.93,927.93
2025-02-15,Home & Garden,1019.43,1019.43
2025-02-16,Home & Garden,1188.43,1188.43
2025-02-17,Home & Garden,841.63,841.63
2025-02-18,Home & Garden,954.12,954.12
2025-02-19,Home & Garden,865.25,865.25
2025-02-20,Home & Garden,828.04,828.04
2025-02-21,Home & Garden,924.22,924.22
2025-02-22,Home & Garden,1092.11,1092.11
2025-02-23,Home & Garden,1067.14,1067.14
2025-02-24,Home & Garden,894.09,894.09
2025-02-25,Home & Garden,859.09,859.09
2025-02-26,Home & Garden,920.46,920.46
2025-02-27,Home & Garden,864.97,864.97
2025-02-28,Home & Garden,893.63,893.63
2025-03-01,Home & Garden,1136.96,1136.96
2025-03-02,Home & Garden,989.8,989.8
2025-03-03,Home & Garden,854.16,854.16
2025-03-04,Home & Garden,846.43,846.43
2025-03-05,Home & Garden,837.72,837.72
2025-03-06,Home & Garden,803.33,803.33
2025-03-07,Home & Garden,865.89,865.89
2025-03-08,Home & Garden,1066.35,1066.35
2025-03-09,Home & Garden,1048.5,1048.5
2025-03-10,Home & Garden,782.21,782.21
2025-03-11,Home & Garden,916.45,916.45
2025-03-12,Home & Garden,916.35,916.35
2025-03-13,Home & Garden,876.92,876.92
2025-03-14,Home & Garden,811.37,811.37
2025-03-15,Home & Garden,991.44,991.44
2025-03-16,Home & Garden,1156.45,1156.45
2025-03-17,Home & Garden,968.55,968.55
2025-03-18,Home & Garden,892.41,892.41
2025-03-19,Home & Garden,807.88,807.88
2025-03-20,Home & Garden,935.73,935.73
2025-03-21,Home & Garden,869.23,869.23
2025-03-22,Home & Garden,1126.23,1126.23
2025-03-23,Home & Garden,989.75,989.75
2025-03-24,Home & Garden,881.06,881.06
2025-03-25,Home & Garden,838.72,838.72
2025-03-26,Home & Garden,894.18,894.18
2025-03-27,Home & Garden,809.6,809.6
2025-03-28,Home & Garden,897.835,897.835
2025-03-29,Home & Garden,986.07,986.07
2025-03-30,Home & Garden,953.39,953.39
2025-03-31,Home & Garden,873.46,873.46
2025-04-01,Home & Garden,851.55,851.55
2025-04-02,Home & Garden,709.47,709.47
2025-04-03,Home & Garden,831.02,831.02
2025-04-04,Home & Garden,837.54,837.54
2025-04-05,Home & Garden,1001.77,1001.77
2025-04-06,Home & Garden,894.2950000000001,894.2950000000001
2025-04-07,Home & Garden,786.82,786.82
2025-04-08,Home & Garden,822.11,822.11
2025-04-09,Home & Garden,719.61,719.61
2025-04-10,Home & Garden,731.91,731.91
2025-04-11,Home & Garden,782.55,782.55
2025-04-12,Home & Garden,963.67,963.67
2025-04-13,Home & Garden,956.9,956.9
2025-04-14,Home & Garden,848.2,848.2
2025-04-15,Home & Garden,851.76,851.76
2025-04-16,Home & Garden,866.17,866.17
2025-04-17,Home & Garden,793.95,793.95
2025-04-18,Home & Garden,830.92,830.92
2025-04-19,Home & Garden,908.96,908.96
2025-04-20,Home & Garden,970.56,970.56
2025-04-21,Home & Garden,823.77,823.77
2025-04-22,Home & Garden,762.84,762.84
2025-04-23,Home & Garden,598.3,598.3
2025-04-24,Home & Garden,749.44,749.44
2025-04-25,Home & Garden,940.19,940.19
2025-04-26,Home & Garden,926.14,926.14
2025-04-27,Home & Garden,891.0,891.0
2025-04-28,Home & Garden,786.05,786.05
2025-04-29,Home & Garden,844.17,844.17
2025-04-30,Home & Garden,795.3,795.3
2025-05-01,Home & Garden,760.84,760.84
2025-05-02,Home & Garden,694.25,694.25
2025-05-03,Home & Garden,894.53,894.53
2025-05-04,Home & Garden,838.0,838.0
2025-05-05,Home & Garden,785.7,785.7
2025-05-06,Home & Garden,852.62,852.62
2025-05-07,Home & Garden,823.38,823.38
2025-05-08,Home & Garden,722.72,722.72
2025-05-09,Home & Garden,697.16,697.16
2025-05-10,Home & Garden,809.7,809.7
2025-05-11,Home & Garden,916.84,916.84
2025-05-12,Home & Garden,783.9,783.9
2025-05-13,Home & Garden,774.96,774.96
2025-05-14,Home & Garden,766.02,766.02
2025-05-15,Home & Garden,671.25,671.25
2025-05-16,Home & Garden,626.58,626.58
2025-05-17,Home & Garden,941.21,941.21
2025-05-18,Home & Garden,821.65,821.65
2025-05-19,Home & Garden,849.28,849.28
2025-05-20,Home & Garden,607.29,607.29
2025-05-21,Home & Garden,665.52,665.52
2025-05-22,Home & Garden,673.75,673.75
2025-05-23,Home & Garden,743.73,743.73
2025-05-24,Home & Garden,896.62,896.62
2025-05-25,Home & Garden,821.34,821.34
2025-05-26,Home & Garden,758.07,758.07
2025-05-27,Home & Garden,642.58,642.58
2025-05-28,Home & Garden,688.79,688.79
2025-05-29,Home & Garden,644.39,644.39
2025-05-30,Home & Garden,681.95,681.95
2025-05-31,Home & Garden,802.27,802.27
2025-06-01,Home & Garden,856.72,856.72
2025-06-02,Home & Garden,916.41,916.41
2025-06-03,Home & Garden,805.7049999999999,805.7049999999999
2025-06-04,Home & Garden,695.0,695.0
2025-06-05,Home & Garden,746.58,746.58
2025-06-06,Home & Garden,708.33,708.33
2025-06-07,Home & Garden,911.3,911.3
2025-06-08,Home & Garden,763.11,763.11
2025-06-09,Home & Garden,707.3,707.3
2025-06-10,Home & Garden,651.49,651.49
2025-06-11,Home & Garden,746.17,746.17
2025-06-12,Home & Garden,705.8,705.8
2025-06-13,Home & Garden,709.37,709.37
2025-06-14,Home & Garden,778.8,778.8
2025-06-15,Home & Garden,701.6,701.6
2025-06-16,Home & Garden,624.81,624.81
2025-06-17,Home & Garden,732.29,732.29
2025-06-18,Home & Garden,673.01,673.01
2025-06-19,Home & Garden,731.9,731.9
2025-06-20,Home & Garden,607.39,607.39
2025-06-21,Home & Garden,842.19,842.19
2025-06-22,Home & Garden,862.94,862.94
2025-06-23,Home & Garden,551.5,551.5
2025-06-24,Home & Garden,702.34,702.34
2025-06-25,Home & Garden,798.56,798.56
2025-06-26,Home & Garden,636.3,636.3
2025-06-27,Home & Garden,740.69,740.69
2025-06-28,Home & Garden,798.55,798.55
2025-06-29,Home & Garden,846.45,846.45
2025-06-30,Home & Garden,655.87,655.87
2025-07-01,Home & Garden,631.99,631.99
2025-07-02,Home & Garden,652.3,652.3
2025-07-03,Home & Garden,655.66,655.66
2025-07-04,Home & Garden,641.75,641.75
2025-07-05,Home & Garden,738.23,738.23
2025-07-06,Home & Garden,856.54,856.54
2025-07-07,Home & Garden,641.16,641.16
2025-07-08,Home & Garden,603.39,603.39
2025-07-09,Home & Garden,619.33,619.33
2025-07-10,Home & Garden,704.55,704.55
2025-07-11,Home & Garden,541.55,541.55
2025-07-12,Home & Garden,818.13,818.13
2025-07-13,Home & Garden,830.89,830.89
2025-07-14,Home & Garden,751.56,751.56
2025-07-15,Home & Garden,648.63,648.63
2025-07-16,Home & Garden,625.95,625.95
2025-07-17,Home & Garden,685.74,685.74
2025-07-18,Home & Garden,683.9,683.9
2025-07-19,Home & Garden,867.02,867.02
2025-07-20,Home & Garden,791.8,791.8
2025-07-21,Home & Garden,650.78,650.78
2025-07-22,Home & Garden,596.78,596.78
2025-07-23,Home & Garden,664.53,664.53
2025-07-24,Home & Garden,681.99,681.99
2025-07-25,Home & Garden,748.76,748.76
2025-07-26,Home & Garden,797.43,797.43
2025-07-27,Home & Garden,872.58,872.58
2025-07-28,Home & Garden,754.11,754.11
2025-07-29,Home & Garden,634.46,634.46
2025-07-30,Home & Garden,612.79,612.79
2025-07-31,Home & Garden,643.81,643.81
2025-08-01,Home & Garden,668.61,668.61
2025-08-02,Home & Garden,748.1,748.1
2025-08-03,Home & Garden,839.5,839.5
2025-08-04,Home & Garden,725.77,725.77
2025-08-05,Home & Garden,758.72,758.72
2025-08-06,Home & Garden,704.02,704.02
2025-08-07,Home & Garden,662.16,662.16
2025-08-08,Home & Garden,713.94,713.94
2025-08-09,Home & Garden,750.11,750.11
2025-08-10,Home & Garden,814.93,814.93
2025-08-11,Home & Garden,647.35,647.35
2025-08-12,Home & Garden,763.59,763.59
2025-08-13,Home & Garden,535.8,535.8
2025-08-14,Home & Garden,747.7,747.7
2025-08-15,Home & Garden,751.27,751.27
2025-08-16,Home & Garden,812.88,812.88
2025-08-17,Home & Garden,837.34,837.34
2025-08-18,Home & Garden,714.97,714.97
2025-08-19,Home & Garden,781.89,781.89
2025-08-20,Home & Garden,805.06,805.06
2025-08-21,Home & Garden,708.08,708.08
2025-08-22,Home & Garden,807.14,807.14
2025-08-23,Home & Garden,789.92,789.92
2025-08-24,Home & Garden,855.5,855.5
2025-08-25,Home & Garden,740.56,740.56
2025-08-26,Home & Garden,739.0799999999999,739.0799999999999
2025-08-27,Home & Garden,737.6,737.6
2025-08-28,Home & Garden,679.82,679.82
2025-08-29,Home & Garden,769.42,769.42
2025-08-30,Home & Garden,790.64,790.64
2025-08-31,Home & Garden,739.89,739.89
2025-09-01,Home & Garden,649.7,649.7
2025-09-02,Home & Garden,731.06,731.06
2025-09-03,Home & Garden,750.51,750.51
2025-09-04,Home & Garden,754.4,754.4
2025-09-05,Home & Garden,690.39,690.39
2025-09-06,Home & Garden,908.78,908.78
2025-09-07,Home & Garden,831.24,831.24
2025-09-08,Home & Garden,729.54,729.54
2025-09-09,Home & Garden,803.88,803.88
2025-09-10,Home & Garden,737.73,737.73
2025-09-11,Home & Garden,637.02,637.02
2025-09-12,Home & Garden,794.87,794.87
2025-09-13,Home & Garden,881.02,881.02
2025-09-14,Home & Garden,860.76,860.76
2025-09-15,Home & Garden,836.63,836.63
2025-09-16,Home & Garden,724.11,724.11
2025-09-17,Home & Garden,803.45,803.45
2025-09-18,Home & Garden,774.96,774.96
2025-09-19,Home & Garden,925.23,925.23
2025-09-20,Home & Garden,794.24,794.24
2025-09-21,Home & Garden,917.08,917.08
2025-09-22,Home & Garden,797.98,797.98
2025-09-23,Home & Garden,845.74,845.74
2025-09-24,Home & Garden,757.26,757.26
2025-09-25,Home & Garden,747.13,747.13
2025-09-26,Home & Garden,871.29,871.29
2025-09-27,Home & Garden,899.28,899.28
2025-09-28,Home & Garden,944.91,944.91
2025-09-29,Home & Garden,793.04,793.04
2025-09-30,Home & Garden,821.88,821.88
2025-10-01,Home & Garden,720.92,720.92
2025-10-02,Home & Garden,772.02,772.02
2025-10-03,Home & Garden,804.04,804.04
2025-10-04,Home & Garden,955.04,955.04
2025-10-05,Home & Garden,1017.84,1017.84
2025-10-06,Home & Garden,846.46,846.46
2025-10-07,Home & Garden,853.33,853.33
2025-10-08,Home & Garden,818.34,818.34
2025-10-09,Home & Garden,900.05,900.05
2025-10-10,Home & Garden,791.13,791.13
2025-10-11,Home & Garden,967.47,967.47
2025-10-12,Home & Garden,887.58,887.58
2025-10-13,Home & Garden,773.41,773.41
2025-10-14,Home & Garden,890.2,890.2
2025-10-15,Home & Garden,839.35,839.35
2025-10-16,Home & Garden,733.96,733.96
2025-10-17,Home & Garden,845.5,845.5
2025-10-18,Home & Garden,984.13,984.13
2025-10-19,Home & Garden,933.85,933.85
2025-10-20,Home & Garden,876.99,876.99
2025-10-21,Home & Garden,843.76,843.76
2025-10-22,Home & Garden,863.45,863.45
2025-10-23,Home & Garden,922.39,922.39
2025-10-24,Home & Garden,831.88,831.88
2025-10-25,Home & Garden,1088.11,1088.11
2025-10-26,Home & Garden,1011.04,1011.04
2025-10-27,Home & Garden,862.31,862.31
2025-10-28,Home & Garden,957.94,957.94
2025-10-29,Home & Garden,906.37,906.37
2025-10-30,Home & Garden,862.29,862.29
2025-10-31,Home & Garden,882.45,882.45
2025-11-01,Home & Garden,1061.61,1061.61
2025-11-02,Home & Garden,965.21,965.21
2025-11-03,Home & Garden,938.3,938.3
2025-11-04,Home & Garden,901.03,901.03
2025-11-05,Home & Garden,826.67,826.67
2025-11-06,Home & Garden,850.55,850.55
2025-11-07,Home & Garden,961.8,961.8
2025-11-08,Home & Garden,997.71,997.71
2025-11-09,Home & Garden,1205.64,1205.64
2025-11-10,Home & Garden,1069.655,1069.655
2025-11-11,Home & Garden,933.67,933.67
2025-11-12,Home & Garden,771.08,771.08
2025-11-13,Home & Garden,922.56,922.56
2025-11-14,Home & Garden,1024.3249999999998,1024.3249999999998
2025-11-15,Home & Garden,1126.09,1126.09
2025-11-16,Home & Garden,1111.98,1111.98
2025-11-17,Home & Garden,917.57,917.57
2025-11-18,Home & Garden,1069.12,1069.12
2025-11-19,Home & Garden,989.06,989.06
2025-11-20,Home & Garden,901.55,901.55
2025-11-21,Home & Garden,968.93,968.93
2025-11-22,Home & Garden,946.5,946.5
2025-11-23,Home & Garden,1087.51,1087.51
2025-11-24,Home & Garden,1846.16,1630.06
2025-11-25,Home & Garden,1743.36,1630.06
2025-11-26,Home & Garden,1790.38,1630.06
2025-11-27,Home & Garden,1717.56,1630.06
2025-11-28,Home & Garden,1838.73,1630.06
2025-11-29,Home & Garden,2183.42,1630.06
2025-11-30,Home & Garden,2182.3,1630.06
2025-12-01,Home & Garden,1445.34,1445.34
2025-12-02,Home & Garden,1490.98,1490.98
2025-12-03,Home & Garden,1444.14,1444.14
2025-12-04,Home & Garden,1295.83,1295.83
2025-12-05,Home & Garden,1426.86,1426.86
2025-12-06,Home & Garden,1703.92,1630.06
2025-12-07,Home & Garden,1623.43,1623.43
2025-12-08,Home & Garden,1316.0,1316.0
2025-12-09,Home & Garden,1391.48,1391.48
2025-12-10,Home & Garden,1401.09,1401.09
2025-12-11,Home & Garden,1418.08,1418.08
2025-12-12,Home & Garden,1381.12,1381.12
2025-12-13,Home & Garden,1724.08,1630.06
2025-12-14,Home & Garden,1735.89,1630.06
2025-12-15,Home & Garden,1416.49,1416.49
2025-12-16,Home & Garden,1459.69,1459.69
2025-12-17,Home & Garden,1404.2,1404.2
2025-12-18,Home & Garden,1347.8,1347.8
2025-12-19,Home & Garden,1444.32,1444.32
2025-12-20,Home & Garden,1790.96,1630.06
2025-12-21,Home & Garden,1903.1,1630.06
2025-12-22,Home & Garden,1324.82,1324.82
2025-12-23,Home & Garden,1424.49,1424.49
2025-12-24,Home & Garden,1404.62,1404.62
2025-12-25,Home & Garden,1035.55,1035.55
2025-12-26,Home & Garden,968.36,968.36
2025-12-27,Home & Garden,1213.98,1213.98
2025-12-28,Home & Garden,1267.53,1267.53
2025-12-29,Home & Garden,980.53,980.53
2025-12-30,Home & Garden,1022.53,1022.53
2025-12-31,Home & Garden,1125.3,1125.3
